observation,sender,sender_type,sender_id,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,gender,age,grad,drug,cof,cig,alc,bfi10_e1,bfi10_v2,bfi10_g1,bfi10_n1,bfi10_o1,bfi10_e2,bfi10_v1,bfi10_g2,bfi10_n2,bfi10_o2,story,option_a,option_b,story_number,risk_a,risk_b,fame_known,risk_oa,meme
5cab3,Sit,html.Page,1_3_8_0,NA,form submission,37019,901155,901171,901197,938216,938216,2020-06-01T11:49:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_3_8,NA,completion,37019,901155,901171,901197,938216,938217,2020-06-01T11:49:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_3_9_0,NA,form submission,20134,938217,938235,938282,958416,958416,2020-06-01T11:50:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_3_9,NA,completion,20134,938217,938235,938282,958416,958416,2020-06-01T11:50:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Loop2,flow.Loop,1_3,NA,completion,413621,544757,544771,544795,958416,958417,2020-06-01T11:50:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Progress,html.Page,1_4,NA,form submission,4586,958417,958424,958433,963019,963019,2020-06-01T11:50:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_0_0,NA,form submission,29809,963019,963028,963049,992858,992859,2020-06-01T11:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_0,NA,completion,29809,963019,963028,963049,992858,992859,2020-06-01T11:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_1_0,NA,form submission,41192,992859,992876,992917,1034109,1034109,2020-06-01T11:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_1,NA,completion,41192,992859,992876,992917,1034109,1034109,2020-06-01T11:51:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_2_0,NA,form submission,25817,1034110,1034125,1034163,1059980,1059980,2020-06-01T11:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_2,NA,completion,25817,1034109,1034125,1034163,1059980,1059980,2020-06-01T11:51:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_3_0,NA,form submission,19425,1059980,1059992,1060018,1079443,1079443,2020-06-01T11:52:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_3,NA,completion,19425,1059980,1059992,1060018,1079443,1079443,2020-06-01T11:52:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_4_0,NA,form submission,26536,1079443,1079455,1079490,1106026,1106026,2020-06-01T11:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_4,NA,completion,26536,1079443,1079455,1079490,1106026,1106026,2020-06-01T11:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_5_0,NA,form submission,21116,1106026,1106038,1106091,1127207,1127207,2020-06-01T11:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_5,NA,completion,21116,1106026,1106038,1106091,1127207,1127207,2020-06-01T11:53:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_6_0,NA,form submission,27549,1127207,1127222,1127251,1154800,1154801,2020-06-01T11:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_6,NA,completion,27549,1127207,1127222,1127251,1154800,1154801,2020-06-01T11:53:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_7_0,NA,form submission,16503,1154801,1154816,1154833,1171336,1171336,2020-06-01T11:53:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_7,NA,completion,16503,1154801,1154816,1154833,1171336,1171336,2020-06-01T11:53:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_8_0,NA,form submission,23869,1171336,1171348,1171385,1195254,1195254,2020-06-01T11:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_8,NA,completion,23869,1171336,1171348,1171385,1195254,1195254,2020-06-01T11:54:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Sit,html.Page,1_5_9_0,NA,form submission,120725,1195254,1195267,1195302,1316027,1316027,2020-06-01T11:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Seq,flow.Sequence,1_5_9,NA,completion,120725,1195254,1195267,1195302,1316027,1316027,2020-06-01T11:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Loop3,flow.Loop,1_5,NA,completion,352978,963019,963028,963049,1316027,1316027,2020-06-01T11:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,Risk_assessment,flow.Sequence,1,NA,completion,1220831,95176,95186,95196,1316027,1316027,2020-06-01T11:56:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
5cab3,vp,html.Page,2_0_0,NA,form submission,24573,1316028,1316034,1316084,1340657,1340657,2020-06-01T11:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,static/2.jpeg
5cab3,loop,flow.Loop,2_0,NA,completion,24573,1316027,1316034,1316084,1340657,1340658,2020-06-01T11:56:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,welcome,html.Page,0_0,NA,form submission,32291.510000003,3470.2999999863,3481.953,3532.09,35823.600000003,35828.900000022,2020-06-01T12:49:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,dem,html.Page,0_1,NA,form submission,47334.98000001,35833.500000008,35706.92,35890.72,83225.70000001,83226.900000009,2020-06-01T12:50:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,BFI-10,html.Page,0_2,NA,form submission,34871.208999996,83228.999999992,83205.25,83272.091,118143.3,118145.10000002,2020-06-01T12:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Dem,flow.Sequence,0,NA,completion,114611.21,3470.100000035,3481.953,3532.09,118143.3,118152.30000002,2020-06-01T12:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,SitIntro,html.Page,1_0,NA,form submission,45229.221000012,118153.50000001,118114.653,118181.579,163410.80000001,163412.30000003,2020-06-01T12:51:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_0_0,NA,form submission,54629.305000022,163413.60000003,163409.266,163459.395,218088.70000002,218090.10000003,2020-06-01T12:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_0,NA,completion,54629.305000022,163413.60000003,163409.266,163459.395,218088.70000002,218091.59999999,2020-06-01T12:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_1_0,NA,form submission,41161.606999982,218092.40000002,218077.533,218144.393,259305.99999998,259307.10000003,2020-06-01T12:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_1,NA,completion,41161.606999982,218092.30000002,218077.533,218144.393,259305.99999998,259308.30000003,2020-06-01T12:53:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_2_0,NA,form submission,36740.832000005,259309.10000001,259281.094,259364.668,296105.50000001,296106.90000001,2020-06-01T12:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_2,NA,completion,36740.832000005,259308.9,259281.094,259364.668,296105.50000001,296108.20000002,2020-06-01T12:54:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_3_0,NA,form submission,38896.217000027,296109.20000001,296084.551,296168.083,335064.30000003,335065,2020-06-01T12:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_3,NA,completion,38896.217000027,296109,296084.551,296168.083,335064.30000003,335066.1,2020-06-01T12:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_4_0,NA,form submission,30475.797999987,335066.70000002,335042.887,335109.702,365585.49999999,365586.60000004,2020-06-01T12:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_4,NA,completion,30475.797999987,335066.60000002,335042.887,335109.702,365585.49999999,365587.80000004,2020-06-01T12:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_5_0,NA,form submission,61555.98,365588.40000001,365557.739,365641.32,427197.3,427198.19999998,2020-06-01T12:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_5,NA,completion,61555.98,365588.3,365557.739,365641.32,427197.3,427199.30000004,2020-06-01T12:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_6_0,NA,form submission,32641.996000035,427207.1,427195.921,427246.004,459888.00000004,459889.39999999,2020-06-01T12:56:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_6,NA,completion,32641.996000035,427199.7,427195.921,427246.004,459888.00000004,459891.40000002,2020-06-01T12:56:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_7_0,NA,form submission,50510.27600004,459892.30000001,459868.604,459935.424,510445.70000004,510447.2,2020-06-01T12:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_7,NA,completion,50510.27600004,459892.1,459868.604,459935.424,510445.70000004,510448.6,2020-06-01T12:57:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_8_0,NA,form submission,30400.094,510449.39999998,510415.774,510499.406,540899.5,540900.7,2020-06-01T12:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_8,NA,completion,30400.094,510449.20000003,510415.774,510499.406,540899.5,540902,2020-06-01T12:58:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_1_9_0,NA,form submission,22855.200999986,540902.70000004,540890.16,540956.999,563812.19999999000,563814.00000001,2020-06-01T12:58:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_1_9,NA,completion,22855.200999986,540902.50000003,540890.16,540956.999,563812.19999999000,563815.50000003,2020-06-01T12:58:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Loop1,flow.Loop,1_1,NA,completion,400352.80499999,163413.30000001,163409.266,163459.395,563812.19999999000,563816.70000002,2020-06-01T12:58:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Progress,html.Page,1_2,NA,form submission,3794.6650000247,563817.3,563789.299,563839.435,567634.10000002,567635.00000001,2020-06-01T12:58:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_0_0,NA,form submission,43401.561000034,567636.1,567651.493,567684.939,611086.50000003,611087.50000002,2020-06-01T12:59:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_0,NA,completion,43401.561000034,567636,567651.493,567684.939,611086.50000003,611091.9,2020-06-01T12:59:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_1_0,NA,form submission,41793.383999987,611092.79999998,611075.739,611142.616,652935.99999999,652937.10000004,2020-06-01T12:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_1,NA,completion,41793.383999987,611092.60000003,611075.739,611142.616,652935.99999999,652938.10000003,2020-06-01T12:59:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_2_0,NA,form submission,23074.368000013,652938.8,652922.782,652989.632,676064.00000001,676065.50000003,2020-06-01T13:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_2,NA,completion,23074.368000013,652938.59999999,652922.782,652989.632,676064.00000001,676067.00000004,2020-06-01T13:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_3_0,NA,form submission,29865.380000036,676067.90000002,676034.676,676118.22,705983.60000004,705984.60000003,2020-06-01T13:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_3,NA,completion,29865.380000036,676067.70000001,676034.676,676118.22,705983.60000004,705985.80000002,2020-06-01T13:00:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_4_0,NA,form submission,22658.270000033,705986.5,705972.68,706039.73,728698.00000003,728699.7,2020-06-01T13:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_4,NA,completion,22658.270000033,705986.39999999,705972.68,706039.73,728698.00000003,728701.40000002,2020-06-01T13:01:13Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_5_0,NA,form submission,27590.23899999,728702.50000001,728672.752,728756.361,756346.59999999,756347.69999998,2020-06-01T13:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_5,NA,completion,27590.23899999,728702.2,728672.752,728756.361,756346.59999999,756348.89999998,2020-06-01T13:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,welcome,html.Page,0_0,NA,form submission,36925,1346,1377,1413,38338,38341,2020-06-01T13:22:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,dem,html.Page,0_1,NA,form submission,86938,38344,38354,38505,125443,125445,2020-06-01T13:24:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,BFI-10,html.Page,0_2,NA,form submission,68889,125447,125450,125494,194383,194385,2020-06-01T13:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Dem,flow.Sequence,0,NA,completion,192970,1346,1377,1413,194383,194389,2020-06-01T13:25:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,SitIntro,html.Page,1_0,NA,form submission,51584,194392,194396,194416,246000,246001,2020-06-01T13:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_0_0,NA,form submission,39976,246003,246007,246057,286033,286034,2020-06-01T13:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_0,NA,completion,39976,246003,246007,246057,286033,286036,2020-06-01T13:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_1_0,NA,form submission,40713,286037,286058,286087,326800,326803,2020-06-01T13:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_1,NA,completion,40713,286036,286058,286087,326800,326805,2020-06-01T13:27:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_2_0,NA,form submission,31899,326807,326826,326853,358752,358753,2020-06-01T13:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_2,NA,completion,31899,326806,326826,326853,358752,358755,2020-06-01T13:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_3_0,NA,form submission,22045,358756,358779,358810,380855,380857,2020-06-01T13:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_3,NA,completion,22045,358756,358779,358810,380855,380860,2020-06-01T13:28:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_4_0,NA,form submission,34346,380862,380882,380912,415258,415259,2020-06-01T13:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_4,NA,completion,34346,380861,380882,380912,415258,415261,2020-06-01T13:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_5_0,NA,form submission,24251,415262,415284,415314,439565,439566,2020-06-01T13:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_5,NA,completion,24251,415261,415284,415314,439565,439567,2020-06-01T13:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_6_0,NA,form submission,21486,439569,439588,439618,461104,461107,2020-06-01T13:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_6,NA,completion,21486,439568,439588,439618,461104,461110,2020-06-01T13:29:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_7_0,NA,form submission,24654,461113,461137,461161,485815,485816,2020-06-01T13:30:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_7,NA,completion,24654,461112,461137,461161,485815,485818,2020-06-01T13:30:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_8_0,NA,form submission,24813,485821,485841,485869,510682,510684,2020-06-01T13:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_8,NA,completion,24813,485820,485841,485869,510682,510687,2020-06-01T13:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_1_9_0,NA,form submission,51746,510689,510709,510737,562483,562485,2020-06-01T13:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_1_9,NA,completion,51746,510688,510709,510737,562483,562487,2020-06-01T13:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Loop1,flow.Loop,1_1,NA,completion,316426,246002,246007,246057,562483,562491,2020-06-01T13:31:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Progress,html.Page,1_2,NA,form submission,7986,562492,562503,562512,570498,570499,2020-06-01T13:31:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_0_0,NA,form submission,19921,570501,570520,570543,590464,590467,2020-06-01T13:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_0,NA,completion,19921,570500,570520,570543,590464,590469,2020-06-01T13:32:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_1_0,NA,form submission,18583,590472,590493,590521,609104,609106,2020-06-01T13:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_1,NA,completion,18583,590471,590493,590521,609104,609107,2020-06-01T13:32:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_2_0,NA,form submission,22680,609109,609129,609158,631838,631840,2020-06-01T13:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_2,NA,completion,22680,609109,609129,609158,631838,631841,2020-06-01T13:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_6_0,NA,form submission,552302.55799999,756349.50000001,756332.621,756399.442,1308702,1308717,2020-06-01T13:33:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_6,NA,completion,552302.55799999,756349.3,756332.621,756399.442,1308702,1308727.2,2020-06-01T13:33:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_3_0,NA,form submission,30195,631843,631865,631900,662095,662096,2020-06-01T13:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_3,NA,completion,30195,631842,631865,631900,662095,662097,2020-06-01T13:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_4_0,NA,form submission,17180,662098,662117,662146,679326,679327,2020-06-01T13:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_4,NA,completion,17180,662098,662117,662146,679326,679328,2020-06-01T13:33:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_7_0,NA,form submission,37305.354000008,1308730.6,1308568.406,1308835.746,1346141.1,1346142.7,2020-06-01T13:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_7,NA,completion,37305.354000008,1308730.1,1308568.406,1308835.746,1346141.1,1346144.2,2020-06-01T13:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_5_0,NA,form submission,24610,679329,679350,679378,703988,703990,2020-06-01T13:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_5,NA,completion,24610,679328,679350,679378,703988,703991,2020-06-01T13:33:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Sit,html.Page,1_3_8_0,NA,form submission,22074.996000004,1346145,1346116.129,1346199.604,1368274.6,1368275.8,2020-06-01T13:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b9bb6,Seq,flow.Sequence,1_3_8,NA,completion,22074.996000004,1346144.9,1346116.129,1346199.604,1368274.6,1368277.1,2020-06-01T13:34:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_6_0,NA,form submission,31607,703992,704015,704046,735653,735655,2020-06-01T13:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_6,NA,completion,31607,703992,704015,704046,735653,735656,2020-06-01T13:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_7_0,NA,form submission,19591,735657,735680,735735,755326,755327,2020-06-01T13:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_7,NA,completion,19591,735656,735680,735735,755326,755328,2020-06-01T13:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_8_0,NA,form submission,27698,755329,755349,755380,783078,783080,2020-06-01T13:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_8,NA,completion,27698,755329,755349,755380,783078,783081,2020-06-01T13:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_3_9_0,NA,form submission,23573,783083,783103,783129,806702,806703,2020-06-01T13:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_3_9,NA,completion,23573,783082,783103,783129,806702,806705,2020-06-01T13:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Loop2,flow.Loop,1_3,NA,completion,236159,570500,570520,570543,806702,806706,2020-06-01T13:35:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Progress,html.Page,1_4,NA,form submission,2496,806707,806714,806722,809218,809219,2020-06-01T13:35:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_0_0,NA,form submission,17975,809221,809247,809269,827244,827245,2020-06-01T13:35:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_0,NA,completion,17975,809221,809247,809269,827244,827247,2020-06-01T13:35:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_1_0,NA,form submission,27485,827249,827272,827299,854784,854785,2020-06-01T13:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_1,NA,completion,27485,827249,827272,827299,854784,854787,2020-06-01T13:36:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_2_0,NA,form submission,36662,854789,854811,854840,891502,891504,2020-06-01T13:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_2,NA,completion,36662,854788,854811,854840,891502,891505,2020-06-01T13:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_3_0,NA,form submission,21762,891507,891511,891535,913297,913301,2020-06-01T13:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_3,NA,completion,21762,891506,891511,891535,913297,913305,2020-06-01T13:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_4_0,NA,form submission,18296,913307,913328,913354,931650,931652,2020-06-01T13:37:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_4,NA,completion,18296,913306,913328,913354,931650,931655,2020-06-01T13:37:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_5_0,NA,form submission,28183,931657,931678,931704,959887,959888,2020-06-01T13:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_5,NA,completion,28183,931656,931678,931704,959887,959890,2020-06-01T13:38:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Sit,html.Page,1_5_6_0,NA,form submission,37883,959892,959912,959938,997821,997823,2020-06-01T13:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
1E+45,Seq,flow.Sequence,1_5_6,NA,completion,37883,959891,959912,959938,997821,997825,2020-06-01T13:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b533c,welcome,html.Page,0_0,Anfrage senden,form submission,4376.687,840.5273,851.1137,879.9403,5256.6273,5257.5273,2020-06-01T13:57:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b533c,dem,html.Page,0_1,Anfrage senden,form submission,43592.3189,5258.3273,5275.7043,5283.0084,48875.3273,48876.6273,2020-06-01T13:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b533c,BFI-10,html.Page,0_2,Anfrage senden,form submission,38669.6126,48877.8273,48899.0127,48903.7147,87573.3273,87574.3273,2020-06-01T13:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b533c,Dem,flow.Sequence,0,NA,completion,86693.387,840.2273,851.1137,879.9403,87573.3273,87575.3273,2020-06-01T13:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
