observation,sender,sender_type,sender_id,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,gender,age,grad,drug,cof,cig,alc,bfi10_e1,bfi10_v2,bfi10_g1,bfi10_n1,bfi10_o1,bfi10_e2,bfi10_v1,bfi10_g2,bfi10_n2,bfi10_o2,story,option_a,option_b,story_number,risk_a,risk_b,fame_known,risk_oa,meme
2250c,Seq,flow.Sequence,1_1_6,NA,completion,33670,571989,572005,572023,605693,605693,2020-06-10T13:54:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Sit,html.Page,1_1_1_0,NA,form submission,50247,220813,220830,220864,271111,271112,2020-06-11T06:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Seq,flow.Sequence,1_1_1,NA,completion,50247,220813,220830,220864,271111,271113,2020-06-11T06:30:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_1_6_0,NA,form submission,25867,546026,546046,546088,571955,571955,2020-06-25T22:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_1_6,NA,completion,25867,546026,546046,546088,571955,571956,2020-06-25T22:42:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_1_6_0,NA,form submission,32432.285999991,380745.81999995,380721.137,380788.114,413220.39999999,413221.69499996,2020-06-05T11:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_1_6,NA,completion,32432.285999991,380745.75,380721.137,380788.114,413220.39999999,413222.53499995,2020-06-05T11:13:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_1_0,NA,form submission,48048,278280,278298,278327,326375,326376,2020-06-05T08:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_1,NA,completion,48048,278279,278298,278327,326375,326377,2020-06-05T08:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
17ed4,Sit,html.Page,1_1_2_0,NA,form submission,20908,178471,178480,178554,199462,199463,2020-06-06T21:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
17ed4,Seq,flow.Sequence,1_1_2,NA,completion,20908,178470,178480,178554,199462,199464,2020-06-06T21:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_1_4_0,NA,form submission,31795,481157,481175,481213,513008,513009,2020-06-25T22:41:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_1_4,NA,completion,31795,481156,481175,481213,513008,513010,2020-06-25T22:41:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_1_5_0,NA,form submission,22634,400507,400537,400553,423187,423187,2020-06-10T10:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_1_5,NA,completion,22634,400507,400537,400553,423187,423188,2020-06-10T10:16:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_1_6_0,NA,form submission,18517.56,550123,550120.4,550170.44,568688,568688,2020-06-05T09:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_1_6,NA,completion,18517.56,550123,550120.4,550170.44,568688,568690,2020-06-05T09:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_1_8_0,NA,form submission,59882.216999993,591548.39999997,591536.354,591602.998,651485.21499999,651487.39500006,2020-06-11T15:06:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_1_8,NA,completion,59882.216999993,591548.27500007,591536.354,591602.998,651485.21499999,651488.25499997,2020-06-11T15:06:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_1_5_0,NA,form submission,50561.95800007,649101.96,649090.948,649123.212,699685.17000007,699685.43499999,2020-06-19T16:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_1_5,NA,completion,50561.95800007,649101.94000008,649090.948,649123.212,699685.17000007,699685.60500001,2020-06-19T16:55:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_1_5_0,NA,form submission,36918.18,503590,503595.48,503628.82,540547,540547,2020-06-23T14:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_1_5,NA,completion,36918.18,503589,503595.48,503628.82,540547,540549,2020-06-23T14:23:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_1_9_0,NA,form submission,32685.36,624237,624235.58,624285.64,656971,656973,2020-06-05T09:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_1_9,NA,completion,32685.36,624236,624235.58,624285.64,656971,656975,2020-06-05T09:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_1_6_0,NA,form submission,53571.666000006,699685.70500007,699677.521,699710.074,753281.74000001,753282.045,2020-06-19T16:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_1_6,NA,completion,53571.666000006,699685.68,699677.521,699710.074,753281.74000001,753282.28000004,2020-06-19T16:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_1_8_0,NA,form submission,24616.36,521895,521885.76,521939.64,546556,546558,2020-06-08T08:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_1_8,NA,completion,24616.36,521895,521885.76,521939.64,546556,546559,2020-06-08T08:34:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_1_6_0,NA,form submission,30804.64,1105138,1105147.64,1105164.36,1135969,1135970,2020-06-03T16:28:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_1_6,NA,completion,30804.64,1105138,1105147.64,1105164.36,1135969,1135971,2020-06-03T16:28:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_1_0_0,NA,form submission,66659,487944,487953,487999,554658,554658,2020-06-05T18:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_1_0,NA,completion,66659,487943,487953,487999,554658,554660,2020-06-05T18:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_1_7_0,NA,form submission,55599,875604,875624,875642,931241,931243,2020-06-05T18:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_1_7,NA,completion,55599,875603,875624,875642,931241,931246,2020-06-05T18:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_1_6_0,NA,form submission,27967.753999945,372156.59499995,372152.683,372185.691,400153.44499995,400153.67000003,2020-06-07T13:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_1_6,NA,completion,27967.753999945,372156.56499995,372152.683,372185.691,400153.44499995,400153.88999996,2020-06-07T13:24:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_1_5_0,NA,form submission,27675,356165,356178,356217,383892,383892,2020-06-05T10:43:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_1_5,NA,completion,27675,356165,356178,356217,383892,383893,2020-06-05T10:43:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Sit,html.Page,1_1_5_0,NA,form submission,22866,473579,473598,473628,496494,496495,2020-06-11T06:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Seq,flow.Sequence,1_1_5,NA,completion,22866,473579,473598,473628,496494,496495,2020-06-11T06:34:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_4_0,NA,form submission,52745,1266178,1266196,1266221,1318966,1318967,2020-06-05T08:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_4,NA,completion,52745,1266177,1266196,1266221,1318966,1318968,2020-06-05T08:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_1_7_0,NA,form submission,34453.094000027,413222.93499997,413203.658,413270.506,447723.60000003,447724.835,2020-06-05T11:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_1_7,NA,completion,34453.094000027,413222.81499999,413203.658,413270.506,447723.60000003,447726.15,2020-06-05T11:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Sit,html.Page,1_1_7_0,NA,form submission,27650.32,568690,568690.62,568740.68,596391,596392,2020-06-05T09:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
b06a8,Seq,flow.Sequence,1_1_7,NA,completion,27650.32,568690,568690.62,568740.68,596391,596394,2020-06-05T09:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_1_6_0,NA,form submission,26845,383894,383906,383940,410785,410785,2020-06-05T10:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_1_6,NA,completion,26845,383893,383906,383940,410785,410786,2020-06-05T10:43:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_1_4_0,NA,form submission,27645.151999965,323005.21500001,322984.499,323034.378,350679.52999996,350679.77499997,2020-06-07T13:24:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_1_4,NA,completion,27645.151999965,323005.15999994,322984.499,323034.378,350679.52999996,350679.99500001,2020-06-07T13:24:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_1_4_0,NA,form submission,31305.22,423634,423646.12,423662.78,454968,454969,2020-06-05T08:18:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_1_4,NA,completion,31305.22,423634,423646.12,423662.78,454968,454969,2020-06-05T08:18:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_1_9_0,NA,form submission,34557,985478,985497,985532,1020089,1020090,2020-06-05T18:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_1_9,NA,completion,34557,985478,985497,985532,1020089,1020091,2020-06-05T18:32:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_1_0_0,NA,form submission,42076,158977,158991,159013,201089,201089,2020-06-11T19:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_1_0,NA,completion,42076,158977,158991,159013,201089,201090,2020-06-11T19:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Sit,html.Page,1_1_2_0,NA,form submission,31225,412385,412403,412439,443664,443666,2020-06-25T22:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
659a2,Seq,flow.Sequence,1_1_2,NA,completion,31225,412384,412403,412439,443664,443666,2020-06-25T22:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_1_7_0,NA,form submission,42848.16,478999,478989.76,479045.84,521894,521894,2020-06-08T08:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_1_7,NA,completion,42848.16,478998,478989.76,479045.84,521894,521894,2020-06-08T08:34:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Sit,html.Page,1_1_8_0,NA,form submission,18885.92,2387315,2387317.42,2387334.08,2406220,2406221,2020-06-08T17:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Seq,flow.Sequence,1_1_8,NA,completion,18885.92,2387315,2387317.42,2387334.08,2406220,2406221,2020-06-08T17:46:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_1_5_0,NA,form submission,24866,309333,309348,309373,334239,334240,2020-06-11T19:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_1_5,NA,completion,24866,309333,309348,309373,334239,334240,2020-06-11T19:05:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_1_3_0,NA,form submission,42280.2,984155,984149.84,984191.8,1026472,1026473,2020-06-03T16:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_1_3,NA,completion,42280.2,984155,984149.84,984191.8,1026472,1026475,2020-06-03T16:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_5_0,NA,form submission,627009,1318969,1318990,1319017,1946026,1946031,2020-06-05T09:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_5,NA,completion,627009,1318969,1318990,1319017,1946026,1946035,2020-06-05T09:02:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_1_1_0,NA,form submission,15416.250999993,260218.61999994,260204.263,260237.399,275653.64999999,275653.87499996,2020-06-07T13:22:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_1_1,NA,completion,15416.250999993,260218.57999999,260204.263,260237.399,275653.64999999,275654.26500002,2020-06-07T13:22:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_1_4_0,NA,form submission,13294,342823,342836,342870,356164,356164,2020-06-05T10:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_1_4,NA,completion,13294,342823,342836,342870,356164,356165,2020-06-05T10:42:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_1_2_0,NA,form submission,22522,235395,235415,235436,257958,257958,2020-06-11T19:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_1_2,NA,completion,22522,235395,235415,235436,257958,257958,2020-06-11T19:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Sit,html.Page,1_1_3_0,NA,form submission,32958.72,2247606,2247618.62,2247635.28,2280594,2280594,2020-06-08T17:44:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6b27e,Seq,flow.Sequence,1_1_3,NA,completion,32958.72,2247606,2247618.62,2247635.28,2280594,2280595,2020-06-08T17:44:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_1_3_0,NA,form submission,34746.98,388858,388869.36,388886.02,423633,423633,2020-06-05T08:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_1_3,NA,completion,34746.98,388858,388869.36,388886.02,423633,423634,2020-06-05T08:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_1_1_0,NA,form submission,27252.9,265231,265209.14,265256.1,292509,292510,2020-06-08T08:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_1_1,NA,completion,27252.9,265231,265209.14,265256.1,292509,292511,2020-06-08T08:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_1_5_0,NA,form submission,19468.112999989,361230.10499997,361208.343,361275.342,380743.45499999,380744.34500001,2020-06-05T11:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_1_5,NA,completion,19468.112999989,361230.05000001,361208.343,361275.342,380743.45499999,380745.49,2020-06-05T11:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_1_7_0,NA,form submission,20757,375724,375741,375763,396520,396520,2020-06-11T19:06:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_1_7,NA,completion,20757,375724,375741,375763,396520,396521,2020-06-11T19:06:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_7_0,NA,form submission,29214,1994722,1994745,1994771,2023985,2023986,2020-06-05T09:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_7,NA,completion,29214,1994721,1994745,1994771,2023985,2023987,2020-06-05T09:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
17ed4,Sit,html.Page,1_1_0_0,NA,form submission,31038,111643,111650,111717,142755,142757,2020-06-06T21:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
17ed4,Seq,flow.Sequence,1_1_0,NA,completion,31038,111643,111650,111717,142755,142758,2020-06-06T21:07:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Sit,html.Page,1_1_2_0,NA,form submission,46029.41099998,451634.235,451614.87,451664.049,497693.45999998,497693.75000009,2020-06-19T16:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2f12c,Seq,flow.Sequence,1_1_2,NA,completion,46029.41099998,451634.21500009,451614.87,451664.049,497693.45999998,497693.96499998,2020-06-19T16:52:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_1_6_0,NA,form submission,42391.68,504641,504647.66,504664.32,547056,547057,2020-06-05T08:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_1_6,NA,completion,42391.68,504641,504647.66,504664.32,547056,547057,2020-06-05T08:19:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_1_4_0,NA,form submission,32450.22,471116,471120.12,471136.78,503587,503587,2020-06-23T14:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_1_4,NA,completion,32450.22,471116,471120.12,471136.78,503587,503589,2020-06-23T14:22:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_3_0,NA,form submission,39052,1227080,1227094,1227120,1266172,1266174,2020-06-05T08:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_3,NA,completion,39052,1227079,1227094,1227120,1266172,1266176,2020-06-05T08:46:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_1_7_0,NA,form submission,31254.18,547057,547056.16,547072.82,578327,578328,2020-06-05T08:20:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_1_7,NA,completion,31254.18,547057,547056.16,547072.82,578327,578329,2020-06-05T08:20:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Sit,html.Page,1_1_8_0,NA,form submission,31715.82,607181,607186.88,607220.18,638936,638939,2020-06-23T14:24:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
95d42,Seq,flow.Sequence,1_1_8,NA,completion,31715.82,607180,607186.88,607220.18,638936,638940,2020-06-23T14:24:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_1_3_0,NA,form submission,22329.419999969,300654.33499997,300641.658,300674.765,323004.18499997,323004.57500003,2020-06-07T13:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_1_3,NA,completion,22329.419999969,300654.29999994,300641.658,300674.765,323004.18499997,323004.99499997,2020-06-07T13:23:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_1_6_0,NA,form submission,41144.70899999,509778.44000002,509765.407,509832.051,550976.75999999,550978.89999999,2020-06-11T15:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_1_6,NA,completion,41144.70899999,509778.33500004,509765.407,509832.051,550976.75999999,550979.76500005,2020-06-11T15:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Sit,html.Page,1_1_6_0,NA,form submission,18705,496495,496512,496544,515249,515250,2020-06-11T06:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
f9251,Seq,flow.Sequence,1_1_6,NA,completion,18705,496495,496512,496544,515249,515251,2020-06-11T06:34:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_1_7_0,NA,form submission,28841,457055,457091,457097,485938,485938,2020-06-10T10:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_1_7,NA,completion,28841,457055,457091,457097,485938,485938,2020-06-10T10:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Sit,html.Page,1_1_2_0,NA,form submission,33097.04,355731,355742.3,355758.96,388856,388857,2020-06-05T08:17:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
6d2f6,Seq,flow.Sequence,1_1_2,NA,completion,33097.04,355731,355742.3,355758.96,388856,388857,2020-06-05T08:17:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_1_0_0,NA,form submission,71972.4,809835,809831.42,809858.6,881831,881832,2020-06-03T16:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_1_0,NA,completion,71972.4,809835,809831.42,809858.6,881831,881834,2020-06-03T16:23:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_1_7_0,NA,form submission,40495.058999983,550980.19000003,550967.041,551050.346,591545.40499998,591547.35999997,2020-06-11T15:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_1_7,NA,completion,40495.058999983,550980.08999997,550967.041,551050.346,591545.40499998,591548.00000007,2020-06-11T15:05:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Sit,html.Page,1_1_9_0,NA,form submission,48949.2,1257137,1257131.02,1257170.8,1306120,1306122,2020-06-03T16:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
97f94,Seq,flow.Sequence,1_1_9,NA,completion,48949.2,1257136,1257131.02,1257170.8,1306120,1306122,2020-06-03T16:30:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Sit,html.Page,1_1_3_0,NA,form submission,25098,317674,317687,317724,342822,342823,2020-06-05T10:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
d0dc1,Seq,flow.Sequence,1_1_3,NA,completion,25098,317674,317687,317724,342822,342823,2020-06-05T10:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_1_4_0,NA,form submission,42717,470492,470507,470529,513246,513246,2020-06-10T13:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_1_4,NA,completion,42717,470492,470507,470529,513246,513247,2020-06-10T13:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_1_9_0,NA,form submission,33238,521824,521861,521864,555102,555102,2020-06-10T10:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_1_9,NA,completion,33238,521824,521861,521864,555102,555102,2020-06-10T10:18:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Sit,html.Page,1_1_4_0,NA,form submission,36189,712600,712617,712647,748836,748837,2020-06-05T18:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a3e09,Seq,flow.Sequence,1_1_4,NA,completion,36189,712599,712617,712647,748836,748838,2020-06-05T18:27:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Sit,html.Page,1_1_7_0,NA,form submission,35868,605693,605708,605723,641591,641591,2020-06-10T13:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
2250c,Seq,flow.Sequence,1_1_7,NA,completion,35868,605693,605708,605723,641591,641591,2020-06-10T13:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Sit,html.Page,1_1_4_0,NA,form submission,55309,345153,345192,345197,400506,400507,2020-06-10T10:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
67719,Seq,flow.Sequence,1_1_4,NA,completion,55309,345152,345192,345197,400506,400507,2020-06-10T10:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Sit,html.Page,1_1_1_0,NA,form submission,34259,201091,201106,201134,235393,235394,2020-06-11T19:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
e099d,Seq,flow.Sequence,1_1_1,NA,completion,34259,201090,201106,201134,235393,235395,2020-06-11T19:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Sit,html.Page,1_1_0_0,NA,form submission,39314.02,225870,225859.96,225913.98,265228,265229,2020-06-08T08:30:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
169ac,Seq,flow.Sequence,1_1_0,NA,completion,39314.02,225870,225859.96,225913.98,265228,265230,2020-06-08T08:30:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Sit,html.Page,1_1_2_0,NA,form submission,24971.209999933,275654.40999996,275649.575,275682.585,300653.79499993,300653.99499994,2020-06-07T13:23:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a83a0,Seq,flow.Sequence,1_1_2,NA,completion,24971.209999933,275654.37999996,275649.575,275682.585,300653.79499993,300654.20999995,2020-06-07T13:23:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_6_0,NA,form submission,48630,1946036,1946054,1946085,1994715,1994717,2020-06-05T09:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_6,NA,completion,48630,1946036,1946054,1946085,1994715,1994720,2020-06-05T09:03:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Sit,html.Page,1_1_2_0,NA,form submission,33348.076000017,257773.79499993,257768.901,257819.184,291167.26000002,291167.655,2020-06-05T11:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
70d93,Seq,flow.Sequence,1_1_2,NA,completion,33348.076000017,257773.74500001,257768.901,257819.184,291167.26000002,291168.07999997,2020-06-05T11:11:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Sit,html.Page,1_1_9_0,NA,form submission,32366,2080456,2080478,2080502,2112868,2112869,2020-06-05T09:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
fdced,Seq,flow.Sequence,1_1_9,NA,completion,32366,2080456,2080478,2080502,2112868,2112870,2020-06-05T09:05:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Sit,html.Page,1_1_4_0,NA,form submission,34597.196999976,448030.25000007,448019.054,448085.698,482682.89499998,482684.90500003,2020-06-11T15:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
07f51,Seq,flow.Sequence,1_1_4,NA,completion,34597.196999976,448030.15500004,448019.054,448085.698,482682.89499998,482685.53500006,2020-06-11T15:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
